cell_id,cycle,Q_Ah,V_initial,V_final,SOH
5,81,0.12060,3.8927,3.8356,0.97570
5,82,0.12056,3.8927,3.8356,0.97540
5,83,0.12052,3.8927,3.8356,0.97510
5,84,0.12049,3.8927,3.8356,0.97480
5,85,0.12045,3.8927,3.8356,0.97450
5,86,0.12041,3.8927,3.8356,0.97420
5,87,0.12038,3.8927,3.8356,0.97390
5,88,0.12034,3.8927,3.8356,0.97360
5,89,0.12030,3.8927,3.8356,0.97330
5,90,0.12026,3.8927,3.8356,0.97300
5,91,0.12023,3.8927,3.8356,0.97270
5,92,0.12019,3.8927,3.8356,0.97240
5,93,0.12015,3.8927,3.8356,0.97210
5,94,0.12012,3.8927,3.8356,0.97180
5,95,0.12008,3.8927,3.8356,0.97150
5,96,0.12004,3.8927,3.8356,0.97120
5,97,0.12000,3.8927,3.8356,0.97090
5,98,0.11997,3.8927,3.8356,0.97060
5,99,0.11993,3.8927,3.8356,0.97030
5,100,0.11989,3.8927,3.8356,0.97000
6,1,0.12336,3.8926,3.8355,0.99970
6,2,0.12332,3.8926,3.8355,0.99940
6,3,0.12329,3.8926,3.8355,0.99910
6,4,0.12325,3.8926,3.8355,0.99880
6,5,0.12321,3.8926,3.8355,0.99850
6,6,0.12317,3.8926,3.8355,0.99820
6,7,0.12314,3.8926,3.8355,0.99790
6,8,0.12310,3.8926,3.8355,0.99760
6,9,0.12306,3.8926,3.8355,0.99730
6,10,0.12303,3.8926,3.8355,0.99700
6,11,0.12299,3.8926,3.8355,0.99670
6,12,0.12295,3.8926,3.8355,0.99640
6,13,0.12292,3.8926,3.8355,0.99610
6,14,0.12288,3.8926,3.8356,0.99580
6,15,0.12284,3.8926,3.8355,0.99550
6,16,0.12280,3.8926,3.8355,0.99520
6,17,0.12277,3.8926,3.8355,0.99490
6,18,0.12273,3.8926,3.8355,0.99460
6,19,0.12269,3.8926,3.8355,0.99430
6,20,0.12266,3.8926,3.8356,0.99400
6,21,0.12262,3.8926,3.8356,0.99370
6,22,0.12258,3.8926,3.8355,0.99340
6,23,0.12255,3.8926,3.8355,0.99310
6,24,0.12251,3.8926,3.8355,0.99280
6,25,0.12247,3.8926,3.8355,0.99250
6,26,0.12243,3.8926,3.8356,0.99220
6,27,0.12240,3.8926,3.8356,0.99190
6,28,0.12236,3.8926,3.8355,0.99160
6,29,0.12232,3.8926,3.8356,0.99130
6,30,0.12229,3.8927,3.8356,0.99100
6,31,0.12225,3.8927,3.8356,0.99070
6,32,0.12221,3.8926,3.8356,0.99040
6,33,0.12218,3.8926,3.8356,0.99010
6,34,0.12214,3.8926,3.8356,0.98980
6,35,0.12210,3.8926,3.8356,0.98950
6,36,0.12206,3.8927,3.8356,0.98920
6,37,0.12203,3.8927,3.8356,0.98890
6,38,0.12199,3.8926,3.8356,0.98860
6,39,0.12195,3.8926,3.8356,0.98830
6,40,0.12192,3.8927,3.8356,0.98800
6,41,0.12188,3.8926,3.8356,0.98770
6,42,0.12184,3.8927,3.8356,0.98740
6,43,0.12181,3.8926,3.8356,0.98710
6,44,0.12177,3.8927,3.8356,0.98680
6,45,0.12173,3.8927,3.8356,0.98650
6,46,0.12169,3.8927,3.8356,0.98620
6,47,0.12166,3.8927,3.8356,0.98590
6,48,0.12162,3.8927,3.8356,0.98560
6,49,0.12158,3.8927,3.8356,0.98530
6,50,0.12155,3.8927,3.8356,0.98500
6,51,0.12151,3.8926,3.8356,0.98470
6,52,0.12147,3.8927,3.8356,0.98440
6,53,0.12143,3.8927,3.8356,0.98410
6,54,0.12140,3.8927,3.8356,0.98380
6,55,0.12136,3.8927,3.8356,0.98350
6,56,0.12132,3.8927,3.8356,0.98320
6,57,0.12129,3.8927,3.8356,0.98290
6,58,0.12125,3.8927,3.8356,0.98260
6,59,0.12121,3.8927,3.8356,0.98230
6,60,0.12118,3.8927,3.8356,0.98200
6,61,0.12114,3.8927,3.8356,0.98170
6,62,0.12110,3.8927,3.8356,0.98140
6,63,0.12106,3.8927,3.8356,0.98110
6,64,0.12103,3.8927,3.8356,0.98080
6,65,0.12099,3.8927,3.8356,0.98050
6,66,0.12095,3.8927,3.8356,0.98020
6,67,0.12092,3.8927,3.8356,0.97990
6,68,0.12088,3.8927,3.8356,0.97960
6,69,0.12084,3.8927,3.8356,0.97930
6,70,0.12081,3.8927,3.8356,0.97900
6,71,0.12077,3.8927,3.8356,0.97870
6,72,0.12073,3.8927,3.8356,0.97840
6,73,0.12069,3.8927,3.8356,0.97810
6,74,0.12066,3.8927,3.8356,0.97780
6,75,0.12062,3.8927,3.8356,0.97750
6,76,0.12058,3.8927,3.8356,0.97720
6,77,0.12055,3.8927,3.8356,0.97690
6,78,0.12051,3.8927,3.8356,0.97660
6,79,0.12047,3.8927,3.8356,0.97630
6,80,0.12044,3.8927,3.8356,0.97600
6,81,0.12040,3.8927,3.8356,0.97570
6,82,0.12036,3.8927,3.8356,0.97540
6,83,0.12032,3.8927,3.8356,0.97510
6,84,0.12029,3.8927,3.8356,0.97480
6,85,0.12025,3.8927,3.8356,0.97450
6,86,0.12021,3.8927,3.8356,0.97420
6,87,0.12018,3.8927,3.8356,0.97390
6,88,0.12014,3.8927,3.8356,0.97360
6,89,0.12010,3.8927,3.8356,0.97330
6,90,0.12007,3.8927,3.8356,0.97300
6,91,0.12003,3.8927,3.8356,0.97270
6,92,0.11999,3.8927,3.8356,0.97240
6,93,0.11995,3.8927,3.8356,0.97210
6,94,0.11992,3.8927,3.8357,0.97180
6,95,0.11988,3.8927,3.8357,0.97150
6,96,0.11984,3.8927,3.8356,0.97120
6,97,0.11981,3.8927,3.8356,0.97090
6,98,0.11977,3.8927,3.8356,0.97060
6,99,0.11973,3.8927,3.8356,0.97030
6,100,0.11969,3.8927,3.8356,0.97000
7,1,0.12300,3.8926,3.8355,0.99970
7,2,0.12296,3.8926,3.8355,0.99940
7,3,0.12292,3.8926,3.8355,0.99910
7,4,0.12289,3.8926,3.8355,0.99880
7,5,0.12285,3.8926,3.8356,0.99850
7,6,0.12281,3.8926,3.8356,0.99820
7,7,0.12278,3.8926,3.8355,0.99790
7,8,0.12274,3.8926,3.8355,0.99760
7,9,0.12270,3.8926,3.8356,0.99730
7,10,0.12267,3.8926,3.8355,0.99700
7,11,0.12263,3.8926,3.8355,0.99670
7,12,0.12259,3.8926,3.8356,0.99640
7,13,0.12255,3.8926,3.8355,0.99610
7,14,0.12252,3.8926,3.8356,0.99580
7,15,0.12248,3.8926,3.8356,0.99550
7,16,0.12244,3.8926,3.8355,0.99520
7,17,0.12241,3.8926,3.8356,0.99490
7,18,0.12237,3.8926,3.8356,0.99460
7,19,0.12233,3.8926,3.8356,0.99430
7,20,0.12230,3.8926,3.8356,0.99400
7,21,0.12226,3.8927,3.8356,0.99370
7,22,0.12222,3.8926,3.8356,0.99340
7,23,0.12219,3.8926,3.8356,0.99310
7,24,0.12215,3.8926,3.8356,0.99280
7,25,0.12211,3.8926,3.8356,0.99250
7,26,0.12207,3.8927,3.8356,0.99220
7,27,0.12204,3.8926,3.8356,0.99190
7,28,0.12200,3.8927,3.8356,0.99160
7,29,0.12196,3.8927,3.8356,0.99130
7,30,0.12193,3.8927,3.8356,0.99100
7,31,0.12189,3.8926,3.8356,0.99070
7,32,0.12185,3.8927,3.8356,0.99040
7,33,0.12182,3.8927,3.8356,0.99010
7,34,0.12178,3.8927,3.8356,0.98980
7,35,0.12174,3.8927,3.8356,0.98950
7,36,0.12171,3.8927,3.8356,0.98920
7,37,0.12167,3.8927,3.8356,0.98890
7,38,0.12163,3.8927,3.8356,0.98860
7,39,0.12160,3.8927,3.8356,0.98830
7,40,0.12156,3.8927,3.8356,0.98800
7,41,0.12152,3.8927,3.8356,0.98770
7,42,0.12148,3.8927,3.8356,0.98740
7,43,0.12145,3.8927,3.8356,0.98710
7,44,0.12141,3.8927,3.8356,0.98680
7,45,0.12137,3.8927,3.8356,0.98650
7,46,0.12134,3.8927,3.8356,0.98620
7,47,0.12130,3.8927,3.8356,0.98590
7,48,0.12126,3.8927,3.8356,0.98560
7,49,0.12123,3.8927,3.8356,0.98530
7,50,0.12119,3.8927,3.8356,0.98500
7,51,0.12115,3.8927,3.8356,0.98470
7,52,0.12112,3.8927,3.8356,0.98440
7,53,0.12108,3.8927,3.8356,0.98410
7,54,0.12104,3.8927,3.8356,0.98380
7,55,0.12100,3.8927,3.8356,0.98350
7,56,0.12097,3.8927,3.8356,0.98320
7,57,0.12093,3.8927,3.8356,0.98290
7,58,0.12089,3.8927,3.8356,0.98260
7,59,0.12086,3.8927,3.8356,0.98230
7,60,0.12082,3.8927,3.8356,0.98200
7,61,0.12078,3.8927,3.8356,0.98170
7,62,0.12075,3.8927,3.8356,0.98140
7,63,0.12071,3.8927,3.8356,0.98110
7,64,0.12067,3.8927,3.8356,0.98080
7,65,0.12064,3.8927,3.8356,0.98050
7,66,0.12060,3.8927,3.8356,0.98020
7,67,0.12056,3.8927,3.8356,0.97990
7,68,0.12052,3.8927,3.8356,0.97960
7,69,0.12049,3.8927,3.8356,0.97930
7,70,0.12045,3.8927,3.8356,0.97900
7,71,0.12041,3.8927,3.8356,0.97870
7,72,0.12038,3.8927,3.8356,0.97840
7,73,0.12034,3.8927,3.8356,0.97810
7,74,0.12030,3.8927,3.8356,0.97780
7,75,0.12027,3.8927,3.8356,0.97750
7,76,0.12023,3.8927,3.8356,0.97720
7,77,0.12019,3.8927,3.8356,0.97690
7,78,0.12016,3.8927,3.8356,0.97660
7,79,0.12012,3.8927,3.8356,0.97630
7,80,0.12008,3.8927,3.8356,0.97600
7,81,0.12004,3.8927,3.8356,0.97570
7,82,0.12001,3.8927,3.8356,0.97540
7,83,0.11997,3.8927,3.8356,0.97510
7,84,0.11993,3.8927,3.8356,0.97480
7,85,0.11990,3.8927,3.8356,0.97450
7,86,0.11986,3.8927,3.8356,0.97420
7,87,0.11982,3.8927,3.8356,0.97390
7,88,0.11979,3.8927,3.8356,0.97360
7,89,0.11975,3.8927,3.8356,0.97330
7,90,0.11971,3.8927,3.8356,0.97300
7,91,0.11968,3.8927,3.8356,0.97270
7,92,0.11964,3.8927,3.8356,0.97240
7,93,0.11960,3.8927,3.8356,0.97210
7,94,0.11956,3.8927,3.8356,0.97180
7,95,0.11953,3.8927,3.8356,0.97150
7,96,0.11949,3.8927,3.8356,0.97120
7,97,0.11945,3.8927,3.8356,0.97090
7,98,0.11942,3.8927,3.8356,0.97060
7,99,0.11938,3.8927,3.8357,0.97030
7,100,0.11934,3.8927,3.8356,0.97000
